loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
10000.0, 36 months,11.99,332.1,C,C1,Director of Marketing and Admisssions,1 year,MORTGAGE,66000.0,Not Verified,Apr-2016,Fully Paid,home_improvement,Home improvement,26.15,Sep-1998,11.0,0.0,18563.0,71.9,25.0,w,INDIVIDUAL,3.0,0.0,"75049 Martinez Shoal
North Melindafurt, WY 00813"
17025.0, 36 months,10.16,550.63,B,B1,"Berkeley Eye Center - Sam Yankelove, MD",6 years,MORTGAGE,42000.0,Source Verified,Feb-2013,Fully Paid,debt_consolidation,Pay Off Credit Cards and Close Accounts,29.59,Feb-1995,11.0,0.0,29097.0,94.2,16.0,f,INDIVIDUAL,2.0,0.0,"37359 Curtis Passage
Lake Kennethside, NJ 48052"
30750.0, 60 months,12.35,689.47,B,B4,"Abilities Discovered, Inc.",10+ years,MORTGAGE,68358.0,Verified,Aug-2013,Charged Off,debt_consolidation,Get me out of debt!,29.95,May-1993,19.0,0.0,29522.0,40.3,50.0,f,INDIVIDUAL,6.0,0.0,"0000 Decker Stravenue Apt. 196
North Adamton, NM 22690"
12000.0, 36 months,13.35,406.36,C,C2,Lead Pharmacy Technician ,10+ years,RENT,45000.0,Not Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,23.79,Jul-1999,19.0,0.0,16857.0,62.0,30.0,f,INDIVIDUAL,2.0,0.0,"229 Jarvis Plaza
West Garrettshire, SC 22690"
24000.0, 36 months,9.49,768.68,B,B2,Global Customer & Commercial Leadership,10+ years,OWN,130000.0,Source Verified,Sep-2016,Fully Paid,debt_consolidation,Debt consolidation,14.43,Jul-2004,16.0,0.0,5482.0,13.7,39.0,f,INDIVIDUAL,5.0,0.0,"USNV Osborn
FPO AP 00813"
15000.0, 36 months,12.99,505.34,C,C2,Radiation therapist ,1 year,RENT,90000.0,Source Verified,Mar-2016,Fully Paid,other,Other,7.17,Nov-2008,5.0,0.0,1876.0,12.5,8.0,w,INDIVIDUAL,0.0,0.0,"1980 Lee Hill
East Eric, CT 70466"
1200.0, 36 months,14.65,41.4,C,C5,CEO,2 years,MORTGAGE,55000.0,Source Verified,Apr-2015,Fully Paid,vacation,Vacation,13.77,Mar-2000,17.0,0.0,21462.0,63.5,25.0,f,INDIVIDUAL,2.0,0.0,"75757 Reed Hill
Port Carl, AR 70466"
11500.0, 36 months,7.9,359.84,A,A4,new orange hills,5 years,RENT,35000.0,Source Verified,Jul-2013,Fully Paid,credit_card,Credit card refinancing,18.93,Oct-2005,15.0,0.0,11016.0,47.1,26.0,w,INDIVIDUAL,0.0,0.0,"5552 Catherine Trail
Tamaramouth, NM 48052"
21000.0, 36 months,13.99,717.63,C,C4,QA Director,10+ years,MORTGAGE,121648.0,Verified,Mar-2015,Fully Paid,home_improvement,Home improvement,13.45,Feb-1994,15.0,0.0,41542.0,60.7,32.0,f,INDIVIDUAL,3.0,0.0,"2860 Benjamin Motorway Suite 594
Hurstburgh, TX 22690"
20000.0, 36 months,13.67,680.36,C,C4,Dentist,10+ years,OWN,144000.0,Not Verified,Nov-2015,Fully Paid,other,Other,29.54,Oct-1992,13.0,0.0,21642.0,25.5,33.0,w,INDIVIDUAL,2.0,0.0,"8105 Hernandez Key Suite 450
North Christian, GA 22690"
9000.0, 36 months,6.03,273.92,A,A1,Labtrade,10+ years,MORTGAGE,45000.0,Not Verified,Sep-2013,Fully Paid,major_purchase,Investment ,6.69,Oct-1997,9.0,0.0,449.0,1.4,16.0,f,INDIVIDUAL,3.0,0.0,"7116 Catherine Common Suite 722
New Ashleyfort, CO 05113"
11000.0, 36 months,13.66,374.15,C,C3,Supervisor,9 years,RENT,80000.0,Not Verified,Jan-2015,Fully Paid,moving,Moving and relocation,12.01,Dec-1996,6.0,0.0,7781.0,60.3,31.0,w,INDIVIDUAL,0.0,0.0,"797 Lee Islands Suite 091
Lake Kimberly, NM 00813"
7000.0, 36 months,8.67,221.53,B,B1,,,MORTGAGE,50000.0,Verified,Dec-2014,Fully Paid,major_purchase,Major purchase,34.69,Dec-1986,10.0,2.0,13387.0,45.5,36.0,f,INDIVIDUAL,4.0,2.0,"961 Price Shoal Apt. 559
Lake John, MI 00813"
5000.0, 36 months,10.99,163.67,B,B3,Senior Operations Manager,10+ years,MORTGAGE,148000.0,Not Verified,Jun-2014,Fully Paid,home_improvement,Home improvement,12.83,Mar-1999,11.0,1.0,3955.0,60.8,26.0,w,INDIVIDUAL,2.0,0.0,"853 Sheila Corner Apt. 979
Wayneview, NH 48052"
7925.0, 36 months,13.66,269.56,C,C3,Territory Manager,< 1 year,RENT,50000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,8.64,Jun-2005,16.0,1.0,8513.0,54.2,32.0,f,INDIVIDUAL,1.0,0.0,"4530 Singleton View Suite 842
Lake Stacy, RI 00813"
3500.0, 36 months,6.03,106.53,A,A1,"Continental Properties, Inc.",4 years,OWN,35000.0,Not Verified,Sep-2012,Charged Off,house,Home Improvement,17.83,Jun-1979,21.0,0.0,17014.0,24.5,51.0,f,INDIVIDUAL,1.0,0.0,"Unit 2633 Box 6256
DPO AP 93700"
35000.0, 60 months,18.25,893.54,D,D3,union pacific railroad,10+ years,RENT,84000.0,Verified,Mar-2012,Charged Off,debt_consolidation,freedom,19.67,Oct-1999,11.0,0.0,11271.0,45.8,28.0,f,INDIVIDUAL,,0.0,"505 Jonathan Canyon
West Danatown, VT 22690"
12000.0, 36 months,12.99,404.27,C,C1,,,RENT,53400.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,4.7,Dec-1975,7.0,5.0,9563.0,27.1,21.0,w,INDIVIDUAL,1.0,0.0,"038 Tina Ridge Suite 271
North Jeffrey, IN 29597"
18000.0, 60 months,19.03,467.23,E,E2,,3 years,OWN,50000.0,Source Verified,Jan-2012,Charged Off,credit_card,Personal Refi,12.82,Nov-2000,8.0,0.0,9267.0,92.7,19.0,f,INDIVIDUAL,,0.0,"515 Jonathan Shoals Suite 401
West Barbaramouth, WV 48052"
22675.0, 60 months,17.57,570.51,D,D4,Truck driver,2 years,MORTGAGE,54000.0,Source Verified,May-2014,Charged Off,debt_consolidation,Debt consolidation,23.25,Jun-2003,10.0,0.0,42420.0,41.5,21.0,f,INDIVIDUAL,4.0,0.0,"0078 Johnson Heights
South Justin, MI 11650"
25000.0, 60 months,19.99,662.21,E,E1,Electronic Technician,10+ years,MORTGAGE,67000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,20.49,Jun-1999,18.0,1.0,24755.0,42.1,64.0,f,INDIVIDUAL,7.0,1.0,"8778 Lopez Street
New Jacqueline, TN 05113"
6000.0, 36 months,11.47,197.78,B,B5,Machine Operator,8 years,RENT,60000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,,2.66,Oct-2001,6.0,0.0,7304.0,32.5,9.0,w,INDIVIDUAL,0.0,0.0,"582 Reed Trail
East Victoria, ND 29597"
12800.0, 60 months,25.29,377.88,E,E5,Lead office ,7 years,MORTGAGE,32000.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,20.52,Sep-1987,9.0,1.0,4238.0,28.4,21.0,f,INDIVIDUAL,3.0,0.0,"71095 Alexandra Glens Suite 516
Wilsonstad, AK 48052"
4625.0, 36 months,15.99,162.58,D,D2,Instructor,10+ years,OWN,75000.0,Source Verified,Nov-2014,Fully Paid,car,Car financing,9.36,Apr-1986,5.0,0.0,1746.0,67.2,5.0,f,INDIVIDUAL,1.0,0.0,"7099 Steve Cliffs Suite 179
Nathanfort, OK 48052"
10000.0, 36 months,13.65,340.08,C,C1,Sales Engineer,10+ years,MORTGAGE,90000.0,Not Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,14.25,Feb-2000,6.0,0.0,6121.0,82.7,12.0,w,INDIVIDUAL,4.0,0.0,"02731 Amber Heights
Elizabethside, OR 29597"
3000.0, 60 months,12.99,68.25,C,C1,Hyatt Residential Group,6 years,RENT,55000.0,Source Verified,Aug-2011,Charged Off,home_improvement,Home Improvements ,6.07,Nov-2005,13.0,0.0,400.0,3.1,21.0,f,INDIVIDUAL,,0.0,"30017 Nicole Junctions
Lorihaven, MT 70466"
15000.0, 60 months,18.92,388.45,D,D4,driver,10+ years,MORTGAGE,68000.0,Not Verified,Mar-2014,Charged Off,debt_consolidation,Debt consolidation,15.51,Feb-2000,9.0,0.0,22324.0,86.5,23.0,f,INDIVIDUAL,4.0,0.0,"171 Turner Plains
South Katherine, MT 70466"
20000.0, 60 months,13.67,461.96,C,C4,warehouse worker,5 years,MORTGAGE,60000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,28.03,Jul-2005,12.0,0.0,20597.0,67.5,28.0,w,INDIVIDUAL,1.0,0.0,"9597 Eric Extensions
West Amber, TX 70466"
2000.0, 36 months,9.67,64.23,B,B1,Manager,3 years,RENT,70000.0,Source Verified,Jan-2014,Fully Paid,car,Motorcycle Loan,3.87,Apr-2002,9.0,0.0,9534.0,17.2,21.0,f,INDIVIDUAL,0.0,0.0,"14717 Jose Plaza Suite 432
Port Joseph, IL 00813"
12000.0, 60 months,15.61,289.34,C,C5,Firefighter/Paramedic/Field Training Off,10+ years,MORTGAGE,85000.0,Source Verified,Feb-2014,Fully Paid,home_improvement,Home improvement,25.44,Sep-1999,17.0,0.0,14459.0,36.9,41.0,w,INDIVIDUAL,6.0,0.0,"7901 Kimberly Green Suite 243
Mccoymouth, NE 29597"
17475.0, 60 months,17.27,436.84,C,C5,"Hessaire Products, Inc.",6 years,MORTGAGE,39400.0,Verified,Jan-2013,Fully Paid,debt_consolidation,Debt Blaster,28.2,Jan-2003,14.0,0.0,13359.0,68.2,16.0,f,INDIVIDUAL,2.0,0.0,"9465 Schmidt Path
East William, DE 30723"
14975.0, 36 months,17.14,534.95,D,D4,BANKER ,3 years,RENT,30000.0,Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,15.0,Sep-2001,14.0,0.0,4564.0,19.1,30.0,f,INDIVIDUAL,0.0,0.0,"530 Lindsay Unions
North Steven, ME 22690"
10000.0, 60 months,8.99,207.54,B,B1,Claims Business Leader,10+ years,OWN,384000.0,Verified,Aug-2016,Fully Paid,home_improvement,Home improvement,3.69,Mar-2002,8.0,1.0,8986.0,73.1,15.0,w,INDIVIDUAL,1.0,1.0,"15180 Hall Oval
Randallbury, ME 00813"
15000.0, 36 months,9.88,483.16,B,B1,Page Transpotation,10+ years,OWN,51600.0,Not Verified,Apr-2010,Fully Paid,wedding,Dream Wedding for my lil girl,21.6,Jun-1989,8.0,0.0,0.0,0.0,25.0,f,INDIVIDUAL,,0.0,"9695 Miller Village
East Jamesshire, OH 70466"
4025.0, 36 months,20.49,150.6,E,E4,office asst,< 1 year,RENT,28000.0,Not Verified,May-2015,Charged Off,debt_consolidation,Debt consolidation,36.18,Aug-1990,7.0,0.0,6504.0,61.4,15.0,f,INDIVIDUAL,0.0,0.0,"88909 West Heights Apt. 390
Carterchester, MS 70466"
10000.0, 36 months,11.67,330.57,B,B4,owner,4 years,MORTGAGE,90000.0,Source Verified,Jun-2014,Fully Paid,home_improvement,Home improvement,21.12,Oct-2009,12.0,0.0,10739.0,55.4,22.0,f,INDIVIDUAL,1.0,0.0,"584 Cindy Locks Apt. 219
East Melissa, NY 70466"
7500.0, 36 months,7.26,232.48,A,A4,collector ,6 years,OWN,50000.0,Source Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,22.42,Aug-2004,6.0,0.0,15195.0,58.4,11.0,w,INDIVIDUAL,0.0,0.0,"2673 Claudia Unions Suite 729
East Brett, MS 48052"
12175.0, 60 months,13.99,283.23,C,C4,Smog tech,2 years,RENT,50000.0,Not Verified,Sep-2015,Charged Off,debt_consolidation,Debt consolidation,8.21,Jan-2010,5.0,0.0,2566.0,37.2,6.0,f,INDIVIDUAL,0.0,0.0,"4364 Frank Skyway
Carpenterbury, NJ 22690"
4500.0, 36 months,15.61,157.35,D,D1,,,MORTGAGE,23600.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,9.82,Jan-2004,6.0,0.0,4313.0,70.7,15.0,w,INDIVIDUAL,2.0,0.0,"07806 Leon Dam Suite 109
South Alison, TN 48052"
20000.0, 60 months,14.47,470.26,C,C2,RN ,1 year,MORTGAGE,85000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,18.04,Oct-1992,11.0,0.0,19661.0,42.6,36.0,f,INDIVIDUAL,5.0,0.0,"0828 Vargas Hollow
Coopertown, OK 05113"
15850.0, 60 months,19.52,415.71,E,E2,lab Tech,10+ years,OWN,62000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,22.45,Oct-2004,8.0,0.0,13591.0,100.7,19.0,w,INDIVIDUAL,0.0,0.0,"6400 Perry Flat Suite 255
Reyesmouth, NH 48052"
16000.0, 60 months,12.29,358.27,C,C1,Respiratory therapist ,1 year,RENT,48000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,Debt consolidation,14.45,Feb-1995,27.0,4.0,8793.0,64.2,42.0,w,INDIVIDUAL,0.0,4.0,"997 Garcia Port
Juliaville, MD 86630"
6000.0, 36 months,14.33,206.03,C,C1,The Ritz-Carlton,7 years,RENT,77000.0,Verified,Feb-2013,Fully Paid,home_improvement,Home improvement,18.95,Feb-2001,10.0,0.0,7961.0,40.4,18.0,w,INDIVIDUAL,0.0,0.0,"110 Nichols Place
West Deborah, AR 29597"
8325.0, 36 months,13.68,283.24,C,C1,,,RENT,35677.0,Verified,Jul-2013,Fully Paid,credit_card,get out of debt,7.67,Nov-1997,5.0,1.0,7797.0,88.6,12.0,w,INDIVIDUAL,0.0,1.0,"9524 Nicholas Crest
Isabellaville, FL 00813"
8000.0, 36 months,12.29,266.83,C,C1,"Chief, Personnel Security Division",10+ years,MORTGAGE,108000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,1.7,Feb-2000,7.0,0.0,4712.0,82.7,23.0,w,INDIVIDUAL,3.0,0.0,"462 Matthew Forest
South Michael, CO 00813"
15000.0, 60 months,10.78,324.5,B,B4,Teacher,9 years,RENT,71000.0,Not Verified,Jan-2016,Charged Off,credit_card,Credit card refinancing,14.18,Sep-2002,7.0,0.0,38182.0,65.4,26.0,w,INDIVIDUAL,0.0,0.0,"250 Theresa Parkway
Josephton, ID 11650"
19200.0, 60 months,15.1,457.78,C,C2,Pilot,10+ years,RENT,90000.0,Source Verified,Oct-2013,Charged Off,debt_consolidation,Credit Card loan,11.21,Dec-1994,9.0,0.0,28599.0,56.7,25.0,w,INDIVIDUAL,0.0,0.0,"02693 Chang Mountains Suite 264
North Ashleymouth, MO 70466"
6000.0, 36 months,15.58,209.71,D,D3,pld associates inc.,9 years,RENT,39600.0,Verified,Jul-2010,Fully Paid,debt_consolidation,debt consolidation,2.88,Jul-2007,5.0,0.0,2812.0,57.4,6.0,f,INDIVIDUAL,,0.0,"657 Good Spring Apt. 138
Garciashire, MD 22690"
10000.0, 60 months,14.64,236.02,C,C3,producer,< 1 year,RENT,40000.0,Source Verified,Mar-2014,Charged Off,credit_card,Credit card refinancing,16.86,Nov-2002,8.0,0.0,6875.0,66.7,27.0,f,INDIVIDUAL,0.0,0.0,"67306 Ashley Flat Suite 204
Port Jose, CO 93700"
13000.0, 36 months,13.11,438.72,B,B4,Medical Staffing Services,1 year,RENT,36000.0,Not Verified,Feb-2013,Fully Paid,debt_consolidation,CREDIT CARD PAYOFF,19.13,Oct-2004,6.0,0.0,14203.0,87.7,19.0,f,INDIVIDUAL,0.0,0.0,"148 Bobby Stravenue
Brandonstad, NM 70466"
32950.0, 60 months,27.49,1015.82,F,F4,Sr. Solution Engineer,< 1 year,MORTGAGE,105000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,33.92,Sep-2002,10.0,0.0,132.0,0.7,44.0,w,INDIVIDUAL,1.0,0.0,"3486 Reyes Plaza Suite 918
West Alexanderfurt, LA 29597"
12100.0, 36 months,16.55,428.7,D,D2,Sr. Trust Administrator,6 years,RENT,62000.0,Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,18.38,Nov-2005,10.0,1.0,6302.0,39.1,14.0,w,INDIVIDUAL,0.0,1.0,"597 Brown Lock Apt. 366
Bradleychester, KY 05113"
24500.0, 36 months,6.03,745.68,A,A1,Technical Director,3 years,MORTGAGE,127500.0,Not Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,6.26,Jun-2000,10.0,0.0,10364.0,32.9,43.0,w,INDIVIDUAL,5.0,0.0,"4685 Denise Spring Suite 180
North Donna, PA 29597"
9500.0, 36 months,8.07,297.99,A,A4,Affinity Marketing Group,2 years,OWN,90000.0,Not Verified,Oct-2007,Fully Paid,other,New Travel Trailer,2.44,Nov-1983,11.0,0.0,40384.0,9.6,25.0,f,INDIVIDUAL,,,"PSC 6601, Box 3923
APO AA 48052"
24000.0, 36 months,6.49,735.47,A,A2,Mortgage Loan Coordinator / LOA,3 years,MORTGAGE,80000.0,Source Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,10.79,Nov-1997,9.0,0.0,17047.0,30.4,27.0,f,INDIVIDUAL,7.0,0.0,"0193 Kim Mall
New Michellechester, CA 30723"
33600.0, 36 months,8.18,1055.7,B,B1,Senior Analyst,6 years,RENT,124000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,11.59,Jun-1999,10.0,0.0,26591.0,59.4,28.0,w,INDIVIDUAL,5.0,0.0,"Unit 3315 Box 8172
DPO AP 00813"
10000.0, 36 months,19.05,366.82,D,D4,Villa Marina Club Service,2 years,RENT,53000.0,Source Verified,May-2013,Charged Off,debt_consolidation,Debit Consolidation,20.81,Jan-1998,9.0,0.0,8038.0,88.3,15.0,f,INDIVIDUAL,0.0,0.0,"60786 Mccarthy Lane
Wrightchester, FL 86630"
32350.0, 60 months,23.83,927.46,F,F5,Gannett Government Media,5 years,OWN,72000.0,Verified,Jan-2013,Fully Paid,debt_consolidation,Debt Consolidation,24.78,Feb-2003,13.0,0.0,19638.0,84.3,28.0,f,INDIVIDUAL,0.0,0.0,"394 Steele Glen Apt. 818
South Erinbury, LA 00813"
5600.0, 36 months,13.68,190.53,C,C1,PNC BANK,10+ years,MORTGAGE,61000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,Wedding Bliss,12.74,Dec-1995,8.0,0.0,8065.0,79.9,35.0,w,INDIVIDUAL,3.0,0.0,"33990 Chelsea Knoll
East Victoriaborough, DC 48052"
10000.0, 60 months,10.99,217.38,B,B4,Office staff,3 years,RENT,27600.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,14.65,May-1986,13.0,0.0,5255.0,27.8,31.0,w,INDIVIDUAL,0.0,0.0,"10540 James Roads
Thomasview, KY 48052"
15000.0, 36 months,9.67,481.69,B,B1,Assistant Property Manager,< 1 year,RENT,45000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,31.15,Jun-1989,24.0,0.0,11627.0,32.0,49.0,f,INDIVIDUAL,0.0,0.0,"90741 Wade Views Suite 300
Lauraborough, NE 30723"
1000.0, 36 months,13.33,33.86,C,C3,Special Agent,10+ years,RENT,72000.0,Verified,Oct-2015,Fully Paid,other,Other,33.18,Jul-1986,13.0,0.0,8903.0,26.1,30.0,w,INDIVIDUAL,0.0,0.0,"879 Angelica Haven
Geoffreyborough, VA 22690"
10000.0, 36 months,6.17,305.0,A,A3,Interbrand,4 years,RENT,75000.0,Source Verified,Nov-2010,Fully Paid,debt_consolidation,Mike's Consolidation Loan,6.9,Oct-2001,6.0,0.0,13412.0,63.9,11.0,f,INDIVIDUAL,,0.0,"PSC 6889, Box 2246
APO AE 70466"
17000.0, 36 months,16.55,602.3,D,D2,School Safety Officer ,1 year,RENT,50000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,17.45,Jul-2003,15.0,0.0,15246.0,29.1,31.0,w,INDIVIDUAL,0.0,0.0,"1702 Tina Isle Suite 860
Hubbardfort, SC 70466"
8000.0, 36 months,14.09,273.78,B,B5,"North Town Roosevelt,LLC",7 years,RENT,38081.0,Verified,Mar-2013,Fully Paid,credit_card,credit cards,9.11,Feb-2003,5.0,0.0,14503.0,64.2,14.0,f,INDIVIDUAL,0.0,0.0,"937 Amanda Centers
North Christopher, FL 05113"
3000.0, 36 months,6.49,91.94,A,A2,Business Teacher,2 years,OWN,65000.0,Source Verified,Jun-2016,Fully Paid,credit_card,Credit card refinancing,2.09,Jun-1989,11.0,0.0,3881.0,5.5,35.0,f,INDIVIDUAL,1.0,0.0,"8283 Richard Vista
East Jacob, VA 29597"
3500.0, 36 months,12.69,117.41,C,C2,Research Associate,< 1 year,RENT,48000.0,Source Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,7.08,Jan-2005,5.0,0.0,6224.0,29.2,16.0,f,INDIVIDUAL,0.0,0.0,"PSC 8370, Box 9190
APO AE 70466"
5500.0, 36 months,14.16,188.41,C,C2,Truck Driver,< 1 year,MORTGAGE,36000.0,Source Verified,May-2014,Fully Paid,credit_card,Credit card refinancing,30.7,Oct-1994,12.0,0.0,7938.0,57.5,41.0,w,INDIVIDUAL,1.0,0.0,"610 Rebecca Station
Erikahaven, AK 00813"
2500.0, 36 months,22.47,96.09,E,E5,Cummins Souterrn,9 years,RENT,75000.0,Source Verified,Dec-2012,Fully Paid,other,Other,9.71,Oct-1996,9.0,0.0,5469.0,53.5,17.0,f,INDIVIDUAL,0.0,0.0,"67766 Paul Avenue Apt. 512
Lake Adamfurt, VT 22690"
5750.0, 36 months,16.99,204.98,D,D3,,,RENT,32000.0,Verified,Oct-2014,Charged Off,moving,Moving and relocation,24.08,Mar-1999,10.0,0.0,7950.0,37.3,19.0,w,INDIVIDUAL,0.0,0.0,"53830 Corey Plains Apt. 428
Stephaniefort, NV 93700"
33250.0, 60 months,19.99,880.74,E,E4,System Engineer,10+ years,OWN,120000.0,Verified,Sep-2015,Charged Off,debt_consolidation,Debt consolidation,22.42,May-2003,15.0,0.0,2935.0,20.1,30.0,f,INDIVIDUAL,2.0,0.0,"47486 Linda Parkway
South Davidchester, KY 86630"
12000.0, 36 months,12.99,404.27,C,C1,Plumbing Foreman,5 years,RENT,55000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,25.01,Aug-2001,18.0,0.0,11886.0,37.4,40.0,w,INDIVIDUAL,0.0,0.0,"6618 Jessica Vista Apt. 205
Johnsonbury, NE 22690"
16875.0, 60 months,20.99,456.44,E,E5,clinical pharmacist,3 years,RENT,137000.0,Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,23.2,Nov-1991,19.0,0.0,22235.0,64.1,46.0,w,INDIVIDUAL,5.0,0.0,"0335 Thomas Ranch Apt. 578
Harrisonside, MT 70466"
18500.0, 36 months,13.67,629.33,C,C3,Secretary,10+ years,RENT,92000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,19.36,Jun-2001,13.0,0.0,29665.0,74.3,26.0,w,INDIVIDUAL,0.0,0.0,"51244 Brown Burgs
Port Paultown, IA 22690"
15000.0, 36 months,16.29,529.51,C,C4,Compton lumber,9 years,RENT,39000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,29.26,Feb-1999,10.0,0.0,19877.0,74.4,15.0,f,INDIVIDUAL,0.0,0.0,"2948 Hays Parks Apt. 835
Melissaborough, ME 00813"
3600.0, 36 months,19.2,132.33,D,D3,Bookkeeper,3 years,RENT,36400.0,Not Verified,Oct-2013,Fully Paid,credit_card,Consolidation,10.91,Mar-1999,14.0,0.0,4653.0,39.4,19.0,w,INDIVIDUAL,0.0,0.0,"2035 Atkins Stravenue
Smithtown, WI 05113"
10000.0, 60 months,17.57,251.61,D,D2,equipment operator,10+ years,RENT,62000.0,Verified,Feb-2014,Charged Off,debt_consolidation,Debt consolidation,12.8,Nov-1996,9.0,2.0,7129.0,35.5,23.0,f,INDIVIDUAL,2.0,2.0,"5105 Jacob Greens Suite 557
New Jennifershire, NV 86630"
30225.0, 60 months,24.5,878.31,F,F3,Registered Nurse,10+ years,RENT,68000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,Debt Consolidation,18.81,Jul-1994,9.0,0.0,12514.0,61.0,35.0,w,INDIVIDUAL,1.0,0.0,"PSC 6809, Box 5916
APO AP 70466"
12000.0, 36 months,17.77,432.45,D,D1,Hensel/Phelps,< 1 year,RENT,54901.0,Not Verified,Dec-2012,Charged Off,debt_consolidation,Debt consolidation,22.32,Jul-2000,13.0,0.0,8048.0,83.8,23.0,f,INDIVIDUAL,0.0,0.0,"PSC 1254, Box 5591
APO AA 86630"
14000.0, 36 months,10.74,456.63,B,B2,Life Technologies,3 years,RENT,74792.0,Not Verified,Jun-2012,Fully Paid,credit_card,Credit Card Debt Refinancing,21.15,Aug-1998,9.0,0.0,23799.0,50.1,12.0,f,INDIVIDUAL,0.0,0.0,"583 Mcpherson Estates Suite 248
South Jodi, NY 29597"
8500.0, 36 months,13.11,286.85,B,B4,Urban Partnership Bank,8 years,MORTGAGE,41000.0,Not Verified,Oct-2012,Fully Paid,credit_card,Personal Loan,8.22,Jul-2003,11.0,0.0,8160.0,43.2,17.0,f,INDIVIDUAL,1.0,0.0,"9221 Amber Forges Apt. 543
New Kristina, GA 05113"
8000.0, 36 months,7.89,250.29,A,A5,registered nurse,4 years,MORTGAGE,68000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,10.85,Oct-1990,12.0,0.0,9474.0,60.7,33.0,w,INDIVIDUAL,5.0,0.0,"6909 Eric Inlet Apt. 309
Timothyview, WV 70466"
7125.0, 36 months,14.65,245.78,C,C5,Mechanic,< 1 year,RENT,50000.0,Not Verified,Feb-2015,Fully Paid,major_purchase,Major purchase,9.15,Apr-1999,6.0,1.0,1507.0,44.3,13.0,w,INDIVIDUAL,0.0,1.0,"005 Lance Mill Apt. 001
West Tracyview, SD 05113"
7200.0, 36 months,10.65,234.53,B,B2,UniFocus,2 years,MORTGAGE,105000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,Consolidation,5.28,Sep-1999,10.0,0.0,15195.0,38.2,38.0,f,INDIVIDUAL,,0.0,"964 Carpenter Green
Lozanoton, MS 30723"
24000.0, 36 months,10.99,785.62,B,B3,Construction Project Engineer,6 years,MORTGAGE,78000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,8.83,Jan-2005,7.0,0.0,33897.0,76.7,22.0,w,INDIVIDUAL,1.0,0.0,"948 Edwin Divide Apt. 704
Fischerhaven, AR 29597"
18000.0, 36 months,14.64,620.81,C,C3,Orthodontic  Technician,1 year,MORTGAGE,45000.0,Not Verified,Mar-2014,Charged Off,debt_consolidation,Debt consolidation,7.36,Oct-2000,6.0,1.0,7567.0,74.0,30.0,w,INDIVIDUAL,3.0,1.0,"6086 Donovan Motorway
Conwayton, NH 93700"
8400.0, 36 months,13.11,283.48,B,B4,CHAELS H GREENTHAL,1 year,RENT,52000.0,Not Verified,Dec-2012,Fully Paid,debt_consolidation,PERSONAL LOAN,4.68,Aug-2001,14.0,0.0,5778.0,53.0,27.0,f,INDIVIDUAL,0.0,0.0,"8552 Buck Ports Suite 805
South Brian, NH 48052"
